measSetComments,probeId,BeamStyleIndex,bsIndexTrace,TxFrequencyHz,TxFocusLocCm,maxTxVoltageVolt,ceilTxVoltageVolt,profTxVoltageVolt,totalVoltagePt,numMeasVoltage,NumTxElements,TxpgWaveformStyle,ProbeNumTxCycles,elevAperIndex,zStartDistCm,zMeasNum,IsTxChannelModulationEn,dumpSwVersion,DTxFreqIndex,VTxIndex,IsPresetCpaEn,TxPulseRle,SystemPulserSel,CpaDelayOffsetClk,zt_est
Beamstyle_4DVE_Intensity,11575444,1,20,2857100,1.5,90,90,81.34,90,90,23,1,2.0,0,0.5,45.0,0,1st,0,1,0,0.0,0,0,1.1
Beamstyle_4DVE_Intensity,11575444,1,20,2857100,2.0,90,90,81.34,90,90,30,1,2.0,0,0.5,45.0,0,1st,0,1,0,0.0,0,0,1.1
Beamstyle_4DVE_Intensity,11575444,1,20,2857100,3.0,90,90,81.34,90,90,46,1,2.0,0,0.5,45.0,0,1st,0,1,0,0.0,0,0,1.0
Beamstyle_4DVE_Intensity,11575444,1,20,2857100,4.0,90,90,81.34,90,90,53,1,2.0,0,0.5,75.0,0,1st,0,1,0,0.0,0,0,1.2
Beamstyle_4DVE_Intensity,11575444,1,20,2857100,6.0,90,90,81.34,90,90,57,1,2.0,0,0.5,75.0,0,1st,0,1,0,0.0,0,0,2.5
Beamstyle_4DVE_Intensity,11575444,1,20,2857100,8.0,90,90,81.34,90,90,59,1,2.0,0,0.5,115.0,0,1st,0,1,0,0.0,0,0,2.6
Beamstyle_4DVE_Intensity,11575444,1,20,3333300,0.5,90,90,81.34,90,90,7,1,1.5,0,0.5,45.0,0,1st,0,1,0,0.0,0,0,1.0
Beamstyle_4DVE_Intensity,11575444,1,20,3333300,1.0,90,90,81.34,90,90,15,1,1.5,0,0.5,45.0,0,1st,0,1,0,0.0,0,0,1.1
Beamstyle_4DVE_Intensity,11575444,1,20,3333300,1.5,90,90,81.34,90,90,23,1,1.5,0,0.5,45.0,0,1st,0,1,0,0.0,0,0,1.1
Beamstyle_4DVE_Intensity,11575444,1,20,3333300,2.0,90,90,81.34,90,90,30,1,1.5,0,0.5,45.0,0,1st,0,1,0,0.0,0,0,1.1
Beamstyle_4DVE_Intensity,11575444,1,20,3333300,3.0,90,90,81.34,90,90,46,1,1.5,0,0.5,45.0,0,1st,0,1,0,0.0,0,0,1.0
Beamstyle_4DVE_Intensity,11575444,1,20,3333300,4.0,90,90,81.34,90,90,49,1,1.5,0,0.5,75.0,0,1st,0,1,0,0.0,0,0,1.2
Beamstyle_4DVE_Intensity,11575444,1,20,3333300,6.0,90,90,81.34,90,90,52,1,1.5,0,0.5,75.0,0,1st,0,1,0,0.0,0,0,2.5
Beamstyle_4DVE_Intensity,11575444,1,20,3333300,8.0,90,90,81.34,90,90,54,1,1.5,0,0.5,115.0,0,1st,0,1,0,0.0,0,0,2.6
Beamstyle_4DVE_Intensity,11575444,1,20,3333300,0.5,90,90,81.34,90,90,7,1,2.0,0,0.5,45.0,0,1st,0,1,0,0.0,0,0,1.1
Beamstyle_4DVE_Intensity,11575444,1,20,3333300,1.0,90,90,81.34,90,90,15,1,2.0,0,0.5,45.0,0,1st,0,1,0,0.0,0,0,1.2
Beamstyle_4DVE_Intensity,11575444,1,20,3333300,1.5,90,90,81.34,90,90,23,1,2.0,0,0.5,45.0,0,1st,0,1,0,0.0,0,0,1.1
Beamstyle_4DVE_Intensity,11575444,1,20,3333300,2.0,90,90,81.34,90,90,30,1,2.0,0,0.5,45.0,0,1st,0,1,0,0.0,0,0,1.1
Beamstyle_4DVE_Intensity,11575444,1,20,3333300,3.0,90,90,81.34,90,90,46,1,2.0,0,0.5,45.0,0,1st,0,1,0,0.0,0,0,1.0
Beamstyle_4DVE_Intensity,11575444,1,20,3333300,4.0,90,90,81.34,90,90,49,1,2.0,0,0.5,75.0,0,1st,0,1,0,0.0,0,0,1.2
Beamstyle_4DVE_Intensity,11575444,1,20,3333300,6.0,90,90,81.34,90,90,52,1,2.0,0,0.5,75.0,0,1st,0,1,0,0.0,0,0,2.5
Beamstyle_4DVE_Intensity,11575444,1,20,3333300,8.0,90,90,81.34,90,90,54,1,2.0,0,0.5,115.0,0,1st,0,1,0,0.0,0,0,2.6
Beamstyle_4DVE_Intensity,11575444,1,20,3636400,0.5,90,90,81.34,90,90,7,1,1.5,0,0.5,45.0,0,1st,0,1,0,0.0,0,0,1.1
Beamstyle_4DVE_Intensity,11575444,1,20,3636400,1.0,90,90,81.34,90,90,15,1,1.5,0,0.5,45.0,0,1st,0,1,0,0.0,0,0,1.2
Beamstyle_4DVE_Intensity,11575444,1,20,3636400,1.5,90,90,81.34,90,90,23,1,1.5,0,0.5,45.0,0,1st,0,1,0,0.0,0,0,1.1
Beamstyle_4DVE_Intensity,11575444,1,20,3636400,2.0,90,90,81.34,90,90,30,1,1.5,0,0.5,45.0,0,1st,0,1,0,0.0,0,0,1.1
