measSetComments,probeId,BeamStyleIndex,bsIndexTrace,TxFrequencyHz,TxFocusLocCm,maxTxVoltageVolt,ceilTxVoltageVolt,profTxVoltageVolt,totalVoltagePt,numMeasVoltage,NumTxElements,TxpgWaveformStyle,ProbeNumTxCycles,elevAperIndex,zStartDistCm,zMeasNum,IsTxChannelModulationEn,dumpSwVersion,DTxFreqIndex,VTxIndex,IsPresetCpaEn,TxPulseRle,SystemPulserSel,CpaDelayOffsetClk,zt_est
Beamstyle_P4-2_Intensity,10136143,0,15,3076900,13,90,90,56.04,20,8,64,2,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0,0,0,4.9
Beamstyle_P4-2_Intensity,10136143,0,15,3076900,15,90,90,56.04,20,8,64,2,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0,0,0,4.9
Beamstyle_P4-2_Intensity,10136143,0,15,3076900,18,90,90,56.04,20,8,64,2,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0,0,0,4.9
Beamstyle_P4-2_Intensity,10136143,0,15,3636400,3,90,90,56.04,20,8,29,2,2.0,0,0.5,45.0,0,1st_LUT,0,1,0,0,0,0,4.3
Beamstyle_P4-2_Intensity,10136143,0,15,3636400,5,90,90,56.04,20,8,38,2,2.0,0,0.5,75.0,0,1st_LUT,0,1,0,0,0,0,3.9
Beamstyle_P4-2_Intensity,10136143,0,15,3636400,7,90,90,56.04,20,8,45,2,2.0,0,0.5,115.0,0,1st_LUT,0,1,0,0,0,0,3.5
Beamstyle_P4-2_Intensity,10136143,0,15,3636400,9,90,90,56.04,20,8,58,2,2.0,0,0.5,115.0,0,1st_LUT,0,1,0,0,0,0,4.3
Beamstyle_P4-2_Intensity,10136143,0,15,3636400,11,90,90,56.04,20,8,64,2,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0,0,0,4.6
Beamstyle_P4-2_Intensity,10136143,0,15,3636400,13,90,90,56.04,20,8,64,2,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0,0,0,4.7
Beamstyle_P4-2_Intensity,10136143,0,15,3636400,15,90,90,56.04,20,8,64,2,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0,0,0,4.7
Beamstyle_P4-2_Intensity,10136143,0,15,3636400,18,90,90,56.04,20,8,64,2,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0,0,0,4.7
Beamstyle_P4-2_Intensity,10136143,1,20,1333300,3,90,90,56.04,20,8,29,1,2.0,0,0.5,45.0,0,1st_LUT,0,1,0,0,0,0,5.7
Beamstyle_P4-2_Intensity,10136143,1,20,1333300,5,90,90,56.04,20,8,38,1,2.0,0,0.5,75.0,0,1st_LUT,0,1,0,0,0,0,5.7
Beamstyle_P4-2_Intensity,10136143,1,20,1333300,7,90,90,56.04,20,8,45,1,2.0,0,0.5,115.0,0,1st_LUT,0,1,0,0,0,0,4.7
Beamstyle_P4-2_Intensity,10136143,1,20,1333300,9,90,90,56.04,20,8,58,1,2.0,0,0.5,115.0,0,1st_LUT,0,1,0,0,0,0,4.7
Beamstyle_P4-2_Intensity,10136143,1,20,1333300,11,90,90,56.04,20,8,64,1,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,1,20,1333300,13,90,90,56.04,20,8,64,1,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0,0,0,4.9
Beamstyle_P4-2_Intensity,10136143,1,20,1333300,15,90,90,56.04,20,8,64,1,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0,0,0,4.9
Beamstyle_P4-2_Intensity,10136143,1,20,1333300,18,90,90,56.04,20,8,64,1,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0,0,0,4.9
Beamstyle_P4-2_Intensity,10136143,1,20,1538500,3,90,90,56.04,20,8,29,1,2.0,0,0.5,45.0,0,1st_LUT,0,1,0,0,0,0,5.7
Beamstyle_P4-2_Intensity,10136143,1,20,1538500,5,90,90,56.04,20,8,38,1,2.0,0,0.5,75.0,0,1st_LUT,0,1,0,0,0,0,5.8
Beamstyle_P4-2_Intensity,10136143,1,20,1538500,7,90,90,56.04,20,8,45,1,2.0,0,0.5,115.0,0,1st_LUT,0,1,0,0,0,0,4.7
Beamstyle_P4-2_Intensity,10136143,1,20,1538500,9,90,90,56.04,20,8,58,1,2.0,0,0.5,115.0,0,1st_LUT,0,1,0,0,0,0,4.6
Beamstyle_P4-2_Intensity,10136143,1,20,1538500,11,90,90,56.04,20,8,64,1,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,1,20,1538500,13,90,90,56.04,20,8,64,1,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,1,20,1538500,15,90,90,56.04,20,8,64,1,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0,0,0,4.9
Beamstyle_P4-2_Intensity,10136143,1,20,1538500,18,90,90,56.04,20,8,64,1,2.0,0,0.5,135.0,0,1st_LUT,0,1,0,0,0,0,4.9
Beamstyle_P4-2_Intensity,10136143,1,20,1666700,3,90,90,56.04,20,8,29,0,4.0,0,0.5,45.0,0,1st_LUT,0,1,0,0.0313:-1.0521:0.2292:-1.0521:0.1667:1.1146:0.1667:1.1146:0.0834:-1.2188:0.0625:-1.2188:0.0209:1.2605:0.0209:1.2605:0.0209:-1.2188:0.0625:-1.2188:0.0834:1.1146:0.1667:1.1146:0.1667:-1.0521:0.2292:-1.0521,0,0,5.8
Beamstyle_P4-2_Intensity,10136143,1,20,1666700,5,90,90,56.04,20,8,38,0,4.0,0,0.5,75.0,0,1st_LUT,0,1,0,0.0313:-1.0521:0.2292:-1.0521:0.1667:1.1146:0.1667:1.1146:0.0834:-1.2188:0.0625:-1.2188:0.0209:1.2605:0.0209:1.2605:0.0209:-1.2188:0.0625:-1.2188:0.0834:1.1146:0.1667:1.1146:0.1667:-1.0521:0.2292:-1.0521,0,0,5.9
Beamstyle_P4-2_Intensity,10136143,1,20,1666700,7,90,90,56.04,20,8,45,0,4.0,0,0.5,115.0,0,1st_LUT,0,1,0,0.0313:-1.0521:0.2292:-1.0521:0.1667:1.1146:0.1667:1.1146:0.0834:-1.2188:0.0625:-1.2188:0.0209:1.2605:0.0209:1.2605:0.0209:-1.2188:0.0625:-1.2188:0.0834:1.1146:0.1667:1.1146:0.1667:-1.0521:0.2292:-1.0521,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,1,20,1666700,9,90,90,56.04,20,8,58,0,4.0,0,0.5,115.0,0,1st_LUT,0,1,0,0.0313:-1.0521:0.2292:-1.0521:0.1667:1.1146:0.1667:1.1146:0.0834:-1.2188:0.0625:-1.2188:0.0209:1.2605:0.0209:1.2605:0.0209:-1.2188:0.0625:-1.2188:0.0834:1.1146:0.1667:1.1146:0.1667:-1.0521:0.2292:-1.0521,0,0,4.7
Beamstyle_P4-2_Intensity,10136143,1,20,1666700,11,90,90,56.04,20,8,64,0,4.0,0,0.5,135.0,0,1st_LUT,0,1,0,0.0313:-1.0521:0.2292:-1.0521:0.1667:1.1146:0.1667:1.1146:0.0834:-1.2188:0.0625:-1.2188:0.0209:1.2605:0.0209:1.2605:0.0209:-1.2188:0.0625:-1.2188:0.0834:1.1146:0.1667:1.1146:0.1667:-1.0521:0.2292:-1.0521,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,1,20,1666700,13,90,90,56.04,20,8,64,0,4.0,0,0.5,135.0,0,1st_LUT,0,1,0,0.0313:-1.0521:0.2292:-1.0521:0.1667:1.1146:0.1667:1.1146:0.0834:-1.2188:0.0625:-1.2188:0.0209:1.2605:0.0209:1.2605:0.0209:-1.2188:0.0625:-1.2188:0.0834:1.1146:0.1667:1.1146:0.1667:-1.0521:0.2292:-1.0521,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,1,20,1666700,15,90,90,56.04,20,8,64,0,4.0,0,0.5,135.0,0,1st_LUT,0,1,0,0.0313:-1.0521:0.2292:-1.0521:0.1667:1.1146:0.1667:1.1146:0.0834:-1.2188:0.0625:-1.2188:0.0209:1.2605:0.0209:1.2605:0.0209:-1.2188:0.0625:-1.2188:0.0834:1.1146:0.1667:1.1146:0.1667:-1.0521:0.2292:-1.0521,0,0,4.9
Beamstyle_P4-2_Intensity,10136143,1,20,1666700,18,90,90,56.04,20,8,64,0,4.0,0,0.5,135.0,0,1st_LUT,0,1,0,0.0313:-1.0521:0.2292:-1.0521:0.1667:1.1146:0.1667:1.1146:0.0834:-1.2188:0.0625:-1.2188:0.0209:1.2605:0.0209:1.2605:0.0209:-1.2188:0.0625:-1.2188:0.0834:1.1146:0.1667:1.1146:0.1667:-1.0521:0.2292:-1.0521,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,1,20,1818200,3,90,90,56.04,20,8,29,0,4.0,0,0.5,45.0,0,1st_LUT,0,1,0,0.0341:-1.0569:0.216:-1.0569:0.1591:1.1023:0.1705:1.1023:0.0796:-1.216:0.0569:-1.216:0.0114:1.5341:0.0114:-1.216:0.0569:-1.216:0.0796:1.1023:0.1705:1.1023:0.1591:-1.0569:0.216:-1.0569,0,0,5.6
Beamstyle_P4-2_Intensity,10136143,1,20,1818200,5,90,90,56.04,20,8,38,0,4.0,0,0.5,75.0,0,1st_LUT,0,1,0,0.0341:-1.0569:0.216:-1.0569:0.1591:1.1023:0.1705:1.1023:0.0796:-1.216:0.0569:-1.216:0.0114:1.5341:0.0114:-1.216:0.0569:-1.216:0.0796:1.1023:0.1705:1.1023:0.1591:-1.0569:0.216:-1.0569,0,0,5.7
Beamstyle_P4-2_Intensity,10136143,1,20,1818200,7,90,90,56.04,20,8,45,0,4.0,0,0.5,115.0,0,1st_LUT,0,1,0,0.0341:-1.0569:0.216:-1.0569:0.1591:1.1023:0.1705:1.1023:0.0796:-1.216:0.0569:-1.216:0.0114:1.5341:0.0114:-1.216:0.0569:-1.216:0.0796:1.1023:0.1705:1.1023:0.1591:-1.0569:0.216:-1.0569,0,0,4.5
Beamstyle_P4-2_Intensity,10136143,1,20,1818200,9,90,90,56.04,20,8,58,0,4.0,0,0.5,115.0,0,1st_LUT,0,1,0,0.0341:-1.0569:0.216:-1.0569:0.1591:1.1023:0.1705:1.1023:0.0796:-1.216:0.0569:-1.216:0.0114:1.5341:0.0114:-1.216:0.0569:-1.216:0.0796:1.1023:0.1705:1.1023:0.1591:-1.0569:0.216:-1.0569,0,0,4.5
