,Mode,SubModeIndex,BeamStyleIndex,SysTxFreqIndex,TxpgWaveformStyle,TxFocusLocCm,NumTxElements,ProbeNumTxCycles,IsTxChannelModulationEn,IsPresetCpaEn,CpaDelayOffsetClk,ElevAperIndex,SystemPulserSel,VTxIndex,TxPulseRle,isDuplicate,groupIndex,probeId,probeName,maxTxVoltageVolt,ceilTxVoltageVolt,totalVoltagePt,zStartDistCm,DTxFreqIndex,dumpSwVersion,measSetComments,numMeasVoltage,OrgBeamstyleIdx,bsIndexTrace,TxFrequencyHz,profTxVoltageVolt,zMeasNum,zt_est
22,B,0,0,24,2,6.0,44,1.5,0,0,0,0,,1,,1,3,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,0,15,6153800,56.04,75.0,2.2
23,B,0,0,24,2,8.0,46,1.5,0,0,0,0,,1,,1,3,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,0,15,6153800,56.04,115.0,2.2
24,B,0,0,25,2,0.5,7,1.5,0,0,0,0,,1,,1,4,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,0,15,6666700,56.04,45.0,2.3
25,B,0,0,25,2,1.0,14,1.5,0,0,0,0,,1,,1,4,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,0,15,6666700,56.04,45.0,2.2
26,B,0,0,25,2,1.5,21,1.5,0,0,0,0,,1,,1,4,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,0,15,6666700,56.04,45.0,2.1
27,B,0,0,25,2,2.0,28,1.5,0,0,0,0,,1,,1,4,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,0,15,6666700,56.04,45.0,2.1
28,B,0,0,25,2,3.0,39,1.5,0,0,0,0,,1,,1,4,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,0,15,6666700,56.04,45.0,2.1
29,B,0,0,25,2,4.0,42,1.5,0,0,0,0,,1,,1,4,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,0,15,6666700,56.04,75.0,2.2
30,B,0,0,25,2,6.0,44,1.5,0,0,0,0,,1,,1,4,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,0,15,6666700,56.04,75.0,2.2
31,B,0,0,25,2,8.0,46,1.5,0,0,0,0,,1,,1,4,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,0,15,6666700,56.04,115.0,2.2
32,B,0,0,27,2,0.5,7,1.5,0,0,0,0,,1,,1,5,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,0,15,8000000,56.04,45.0,2.3
33,B,0,0,27,2,1.0,14,1.5,0,0,0,0,,1,,1,5,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,0,15,8000000,56.04,45.0,2.2
34,B,0,0,27,2,1.5,21,1.5,0,0,0,0,,1,,1,5,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,0,15,8000000,56.04,45.0,2.2
35,B,0,0,27,2,2.0,28,1.5,0,0,0,0,,1,,1,5,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,0,15,8000000,56.04,45.0,2.1
36,B,0,0,27,2,3.0,39,1.5,0,0,0,0,,1,,1,5,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,0,15,8000000,56.04,45.0,2.1
37,B,0,0,27,2,4.0,42,1.5,0,0,0,0,,1,,1,5,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,0,15,8000000,56.04,75.0,2.2
38,B,0,0,27,2,6.0,44,1.5,0,0,0,0,,1,,1,5,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,0,15,8000000,56.04,75.0,2.2
39,B,0,0,27,2,8.0,46,1.5,0,0,0,0,,1,,1,5,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,0,15,8000000,56.04,115.0,2.2
40,B,1,1,14,1,0.5,7,1.5,0,0,0,0,,1,,1,6,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3333300,56.04,45.0,1.9
41,B,1,1,14,1,1.0,14,1.5,0,0,0,0,,1,,1,6,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3333300,56.04,45.0,1.9
42,B,1,1,14,1,1.5,21,1.5,0,0,0,0,,1,,1,6,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3333300,56.04,45.0,1.8
43,B,1,1,14,1,2.0,28,1.5,0,0,0,0,,1,,1,6,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3333300,56.04,45.0,1.8
44,B,1,1,14,1,3.0,39,1.5,0,0,0,0,,1,,1,6,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3333300,56.04,45.0,1.8
45,B,1,1,14,1,4.0,42,1.5,0,0,0,0,,1,,1,6,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3333300,56.04,75.0,1.9
46,B,1,1,14,1,6.0,44,1.5,0,0,0,0,,1,,1,6,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3333300,56.04,75.0,2.0
47,B,1,1,14,1,8.0,46,1.5,0,0,0,0,,1,,1,6,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3333300,56.04,115.0,1.9
48,B,1,1,15,1,0.5,7,1.5,0,0,0,0,,1,,1,7,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3636400,56.04,45.0,2.0
49,B,1,1,15,1,1.0,14,1.5,0,0,0,0,,1,,1,7,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3636400,56.04,45.0,2.0
50,B,1,1,15,1,1.5,21,1.5,0,0,0,0,,1,,1,7,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3636400,56.04,45.0,2.0
51,B,1,1,15,1,2.0,28,1.5,0,0,0,0,,1,,1,7,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3636400,56.04,45.0,2.0
52,B,1,1,15,1,3.0,32,1.5,0,0,0,0,,1,,1,7,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3636400,56.04,45.0,2.0
53,B,1,1,15,1,4.0,42,1.5,0,0,0,0,,1,,1,7,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3636400,56.04,75.0,2.0
54,B,1,1,15,1,6.0,44,1.5,0,0,0,0,,1,,1,7,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3636400,56.04,75.0,2.0
55,B,1,1,15,1,8.0,46,1.5,0,0,0,0,,1,,1,7,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3636400,56.04,115.0,2.0
56,B,1,1,16,1,0.5,7,1.5,0,0,0,0,,1,,1,8,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3809500,56.04,45.0,2.0
64,B,1,1,16,1,0.5,10,1.5,1,0,0,0,,1,,1,9,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3809500,56.04,45.0,2.0
57,B,1,1,16,1,1.0,14,1.5,0,0,0,0,,1,,1,8,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3809500,56.04,45.0,2.0
65,B,1,1,16,1,1.0,21,1.5,1,0,0,0,,1,,1,9,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3809500,56.04,45.0,2.0
58,B,1,1,16,1,1.5,21,1.5,0,0,0,0,,1,,1,8,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3809500,56.04,45.0,2.0
66,B,1,1,16,1,1.5,32,1.5,1,0,0,0,,1,,1,9,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3809500,56.04,45.0,2.0
59,B,1,1,16,1,2.0,24,1.5,0,0,0,0,,1,,1,8,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3809500,56.04,45.0,2.0
67,B,1,1,16,1,2.0,44,1.5,1,0,0,0,,1,,1,9,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3809500,56.04,45.0,2.0
60,B,1,1,16,1,3.0,37,1.5,0,0,0,0,,1,,1,8,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3809500,56.04,45.0,2.0
68,B,1,1,16,1,3.0,57,1.5,1,0,0,0,,1,,1,9,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3809500,56.04,45.0,2.0
61,B,1,1,16,1,4.0,42,1.5,0,0,0,0,,1,,1,8,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3809500,56.04,75.0,2.0
69,B,1,1,16,1,4.0,60,1.5,1,0,0,0,,1,,1,9,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3809500,56.04,75.0,2.1
62,B,1,1,16,1,6.0,44,1.5,0,0,0,0,,1,,1,8,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3809500,56.04,75.0,2.0
70,B,1,1,16,1,6.0,64,1.5,1,0,0,0,,1,,1,9,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3809500,56.04,75.0,2.1
63,B,1,1,16,1,8.0,46,1.5,0,0,0,0,,1,,1,8,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3809500,56.04,115.0,2.0
71,B,1,1,16,1,8.0,66,1.5,1,0,0,0,,1,,1,9,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,3809500,56.04,115.0,2.1
72,B,1,1,17,1,0.5,7,1.5,0,0,0,0,,1,,1,10,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4000000,56.04,45.0,2.1
80,B,1,1,17,1,0.5,10,1.5,1,0,0,0,,1,,1,11,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4000000,56.04,45.0,2.0
73,B,1,1,17,1,1.0,14,1.5,0,0,0,0,,1,,1,10,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4000000,56.04,45.0,2.0
81,B,1,1,17,1,1.0,21,1.5,1,0,0,0,,1,,1,11,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4000000,56.04,45.0,2.0
74,B,1,1,17,1,1.5,21,1.5,0,0,0,0,,1,,1,10,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4000000,56.04,45.0,2.0
82,B,1,1,17,1,1.5,32,1.5,1,0,0,0,,1,,1,11,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4000000,56.04,45.0,2.0
75,B,1,1,17,1,2.0,24,1.5,0,0,0,0,,1,,1,10,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4000000,56.04,45.0,2.0
83,B,1,1,17,1,2.0,44,1.5,1,0,0,0,,1,,1,11,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4000000,56.04,45.0,2.0
76,B,1,1,17,1,3.0,37,1.5,0,0,0,0,,1,,1,10,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4000000,56.04,45.0,2.0
84,B,1,1,17,1,3.0,57,1.5,1,0,0,0,,1,,1,11,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4000000,56.04,45.0,2.1
77,B,1,1,17,1,4.0,42,1.5,0,0,0,0,,1,,1,10,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4000000,56.04,75.0,2.0
85,B,1,1,17,1,4.0,60,1.5,1,0,0,0,,1,,1,11,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4000000,56.04,75.0,2.1
78,B,1,1,17,1,6.0,44,1.5,0,0,0,0,,1,,1,10,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4000000,56.04,75.0,2.0
86,B,1,1,17,1,6.0,64,1.5,1,0,0,0,,1,,1,11,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4000000,56.04,75.0,2.1
79,B,1,1,17,1,8.0,46,1.5,0,0,0,0,,1,,1,10,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4000000,56.04,115.0,2.0
87,B,1,1,17,1,8.0,66,1.5,1,0,0,0,,1,,1,11,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4000000,56.04,115.0,2.1
88,B,1,1,18,1,0.5,7,1.5,0,0,0,0,,1,,1,12,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4210500,56.04,45.0,2.1
96,B,1,1,18,1,0.5,10,1.5,1,0,0,0,,1,,1,13,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4210500,56.04,45.0,2.1
89,B,1,1,18,1,1.0,14,1.5,0,0,0,0,,1,,1,12,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4210500,56.04,45.0,2.1
97,B,1,1,18,1,1.0,21,1.5,1,0,0,0,,1,,1,13,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4210500,56.04,45.0,2.1
90,B,1,1,18,1,1.5,21,1.5,0,0,0,0,,1,,1,12,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4210500,56.04,45.0,2.0
98,B,1,1,18,1,1.5,32,1.5,1,0,0,0,,1,,1,13,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4210500,56.04,45.0,2.0
91,B,1,1,18,1,2.0,28,1.5,0,0,0,0,,1,,1,12,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4210500,56.04,45.0,2.0
99,B,1,1,18,1,2.0,44,1.5,1,0,0,0,,1,,1,13,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4210500,56.04,45.0,2.0
92,B,1,1,18,1,3.0,39,1.5,0,0,0,0,,1,,1,12,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4210500,56.04,45.0,2.0
100,B,1,1,18,1,3.0,57,1.5,1,0,0,0,,1,,1,13,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4210500,56.04,45.0,2.1
93,B,1,1,18,1,4.0,42,1.5,0,0,0,0,,1,,1,12,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4210500,56.04,75.0,2.1
101,B,1,1,18,1,4.0,60,1.5,1,0,0,0,,1,,1,13,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4210500,56.04,75.0,2.2
94,B,1,1,18,1,6.0,44,1.5,0,0,0,0,,1,,1,12,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4210500,56.04,75.0,2.0
102,B,1,1,18,1,6.0,64,1.5,1,0,0,0,,1,,1,13,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4210500,56.04,75.0,2.1
95,B,1,1,18,1,8.0,46,1.5,0,0,0,0,,1,,1,12,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4210500,56.04,115.0,2.0
103,B,1,1,18,1,8.0,66,1.5,1,0,0,0,,1,,1,13,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,1,20,4210500,56.04,115.0,2.1
0,Cb,0,5,22,1,0.5,5,4.0,0,0,0,0,0.0,0,0.0,1,14,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,5,10,5333300,56.04,45.0,2.3
1,Cb,0,5,22,1,1.0,10,4.0,0,0,0,0,0.0,0,0.0,1,14,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,5,10,5333300,56.04,45.0,2.2
2,Cb,0,5,22,1,1.5,16,4.0,0,0,0,0,0.0,0,0.0,1,14,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,5,10,5333300,56.04,45.0,2.1
3,Cb,0,5,22,1,2.0,21,4.0,0,0,0,0,0.0,0,0.0,1,14,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,5,10,5333300,56.04,45.0,2.1
4,Cb,0,5,22,1,3.0,28,4.0,0,0,0,0,0.0,0,0.0,1,14,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,5,10,5333300,56.04,45.0,2.1
5,Cb,0,5,22,1,4.0,29,4.0,0,0,0,0,0.0,0,0.0,1,14,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,5,10,5333300,56.04,75.0,2.1
6,Cb,0,5,22,1,6.0,32,4.0,0,0,0,0,0.0,0,0.0,1,14,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,5,10,5333300,56.04,75.0,2.2
7,Cb,0,5,22,1,8.0,33,4.0,0,0,0,0,0.0,0,0.0,1,14,11712408,BPXCC,90,90,20,0.5,0,2024-06-27,Beamstyle_BPXCC_Intensity,10,5,10,5333300,56.04,115.0,2.1
